"Trx#","Date","Category","ItemName","Price","Order","Discount","TotalAmount","Type","Pcf","Classification"
"47794","02/27/25","Seasonal","Pampano","350","2","-","700","Actual Sales","Feb-25","Foods"
"47783","02/27/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Feb-25","Foods"
"47783","02/27/25","Menu of the Day","Pork Creamy Mushroom","75","1","-","75","Actual Sales","Feb-25","Foods"
"47799","02/27/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Feb-25","Foods"
"47799","02/27/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Feb-25","Foods"
"47799","02/27/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Feb-25","Foods"
"47799","02/27/25","Menu of the Day","Pork Creamy Mushroom","75","1","-","75","Actual Sales","Feb-25","Foods"
"47799","02/27/25","Platters and Pulutan","Tokwa't Baboy","250","1","-","250","Actual Sales","Feb-25","Foods"
"47781","02/27/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Feb-25","Foods"
"47784","02/27/25","SW and Pasta","Clubhouse","150","1","42.86","107.14","Actual Sales","Feb-25","Foods"
"47786","02/27/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Feb-25","Foods"
"47787","02/27/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Feb-25","Foods"
"47787","02/27/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Feb-25","Foods"
"47788","02/27/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Feb-25","Foods"
"47789","02/27/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Feb-25","Foods"
"47790","02/27/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Feb-25","Foods"
"47791","02/27/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Feb-25","Foods"
"47791","02/27/25","Menu of the Day","Pork Creamy Mushroom","75","1","-","75","Actual Sales","Feb-25","Foods"
"47792","02/27/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Feb-25","Foods"
"47792","02/27/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Feb-25","Foods"
"47793","02/27/25","Add-Ons","Toasted Bread","10","2","-","20","Actual Sales","Feb-25","Foods"
"47793","02/27/25","Noodles","Korean Noodles Mild w/ Egg","150","1","-","150","Actual Sales","Feb-25","Foods"
"47795","02/27/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Feb-25","Foods"
"47796","02/27/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Feb-25","Foods"
"47796","02/27/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Feb-25","Foods"
"47796","02/27/25","Silog","Tapasilog","140","1","40.00","100","Actual Sales","Feb-25","Foods"
"47796","02/27/25","Silog","Hungariansilog","140","1","-","140","Actual Sales","Feb-25","Foods"
"47797","02/27/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Feb-25","Foods"
"47797","02/27/25","Silog","Tapasilog","140","1","40.00","100","Actual Sales","Feb-25","Foods"
"47798","02/27/25","Platters and Pulutan","Tofu Cubes","150","1","42.86","107.14","Actual Sales","Feb-25","Foods"
"47774","02/28/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47775","02/28/25","SW and Pasta","Clubhouse","150","1","42.86","107.14","Actual Sales","Mar-25","Foods"
"47776","02/28/25","Platters and Pulutan","Pansit Sisig","150","2","42.86","257.14","Actual Sales","Mar-25","Foods"
"47777","02/28/25","Menu of the Day","Pack Lunch","100","1","28.57","71.43","Actual Sales","Mar-25","Foods"
"47777","02/28/25","Menu of the Day","Mongo","-","1","-","-",,"Mar-25","Foods"
"47777","02/28/25","Menu of the Day","Longanisa","-","1","-","-",,"Mar-25","Foods"
"47777","02/28/25","Menu of the Day","Rice","-","1","-","-",,"Mar-25","Foods"
"47778","02/28/25","Noodles","LM Calamansi w/ Egg","55","2","-","110","Actual Sales","Mar-25","Foods"
"47779","02/28/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47779","02/28/25","Silog","Lechonsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47780","02/28/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47780","02/28/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47741","02/28/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47741","02/28/25","Silog","Spamsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47742","02/28/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47742","02/28/25","Silog","Spamsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47743","02/28/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47744","02/28/25","SW and Pasta","Spaghetti","80","1","-","80","Actual Sales","Mar-25","Foods"
"47745","02/28/25","Add-Ons","Rice: Plain","25","3","-","75","Actual Sales","Mar-25","Foods"
"47746","02/28/25","Menu of the Day","Pack Lunch","100","1","-","100","Actual Sales","Mar-25","Foods"
"47746","02/28/25","Menu of the Day","Mongo","-","1","-","-",,"Mar-25","Foods"
"47746","02/28/25","Menu of the Day","Longanisa","-","1","-","-",,"Mar-25","Foods"
"47746","02/28/25","Menu of the Day","Rice","-","1","-","-",,"Mar-25","Foods"
"47747","02/28/25","Platters and Pulutan","Lomi Batangas","250","1","-","250","Actual Sales","Mar-25","Foods"
"47748","02/28/25","Add-Ons","Toasted Bread","10","4","-","40","Actual Sales","Mar-25","Foods"
"47750","02/28/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47750","02/28/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47773","02/28/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"37631","02/28/25","Nuts and Chips","French Fries","100","1","-","100","Actual Sales","Mar-25","Foods"
"40260","02/28/25","Platters and Pulutan","Pansit Sisig","150","2","-","300","Actual Sales","Mar-25","Foods"
"40257","02/28/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Mar-25","Foods"
"40250","02/28/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"40250","02/28/25","Add-Ons","Rice: Half Plain","15","1","-","15","Actual Sales","Mar-25","Foods"
"40250","02/28/25","Platters and Pulutan","Tofu Cubes","150","1","-","150","Actual Sales","Mar-25","Foods"
"40248","02/28/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"40249","02/28/25","Add-Ons","Rice: Half Plain","15","1","-","15","Actual Sales","Mar-25","Foods"
"40249","02/28/25","Menu of the Day","Pack Lunch","100","2","-","200","Actual Sales","Mar-25","Foods"
"40249","02/28/25","Menu of the Day","Mongo","-","2","-","-",,"Mar-25","Foods"
"40249","02/28/25","Menu of the Day","Longanisa","-","2","-","-",,"Mar-25","Foods"
"40249","02/28/25","Menu of the Day","Rice","-","2","-","-",,"Mar-25","Foods"
"40251","02/28/25","SW and Pasta","Spaghetti","80","1","-","80","Actual Sales","Mar-25","Foods"
"40252","02/28/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"40252","02/28/25","Silog","Spamsilog","140","1","40.00","100","Actual Sales","Mar-25","Foods"
"40253","02/28/25","Add-Ons","Rice: Plain","25","2","-","50","Actual Sales","Mar-25","Foods"
"40254","02/28/25","Noodles","Korean Noodles w/ Egg","150","1","-","150","Actual Sales","Mar-25","Foods"
"40255","02/28/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"40255","02/28/25","Silog","Porkchopsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"40258","02/28/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"40258","02/28/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Mar-25","Foods"
"40259","02/28/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"37632","02/28/25","Platters and Pulutan","Tokwa't Baboy","250","1","-","250","Actual Sales","Mar-25","Foods"
"37632","02/28/25","Seasonal","Pampano","350","1","-","350","Actual Sales","Mar-25","Foods"
"37632","02/28/25","SW and Pasta","Ham and Cheese Sandwich","100","1","-","100","Actual Sales","Mar-25","Foods"
"37632","02/28/25","SW and Pasta","Spaghetti","80","1","-","80","Actual Sales","Mar-25","Foods"
"37636","02/28/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Mar-25","Foods"
"37636","02/28/25","Add-Ons","Onion","25","1","-","25","Actual Sales","Mar-25","Foods"
"37636","02/28/25","Add-Ons","Rice: Half Plain","15","1","-","15","Actual Sales","Mar-25","Foods"
"37637","02/28/25","Nuts and Chips","French Fries","100","1","-","100","Actual Sales","Mar-25","Foods"
"37638","02/28/25","Add-Ons","Ham","40","3","-","120","Actual Sales","Mar-25","Foods"
"37638","02/28/25","Add-Ons","Cheese","15","3","-","45","Actual Sales","Mar-25","Foods"
"37638","02/28/25","SW and Pasta","Spaghetti","60","2","-","120","Actual Sales","Mar-25","Foods"
"37622","02/28/25","SW and Pasta","Spaghetti","80","2","-","160","Actual Sales","Mar-25","Foods"
"37623","02/28/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Mar-25","Foods"
"37624","02/28/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"37625","02/28/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"37627","02/28/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"37628","02/28/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Mar-25","Foods"
"37628","02/28/25","Add-Ons","Toasted Bread","10","2","-","20","Actual Sales","Mar-25","Foods"
"37629","02/28/25","Add-Ons","Egg","15","2","-","30","Actual Sales","Mar-25","Foods"
"37630","02/28/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"37633","02/28/25","Add-Ons","Egg","15","4","-","60","Actual Sales","Mar-25","Foods"
"37634","02/28/25","Noodles","LM Chilimansi w/ Egg","55","2","-","110","Actual Sales","Mar-25","Foods"
"37635","02/28/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47751","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47751","03/01/25","Silog","Lechonsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47752","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47752","03/01/25","Silog","Bangusilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47753","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47753","03/01/25","Silog","Bangusilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47754","03/01/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Mar-25","Foods"
"47755","03/01/25","Add-Ons","Rice: Plain","25","2","-","50","Actual Sales","Mar-25","Foods"
"47755","03/01/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Mar-25","Foods"
"47756","03/01/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Mar-25","Foods"
"47757","03/01/25","Add-Ons","Rice: Plain","25","1","7.14","17.86","Actual Sales","Mar-25","Foods"
"47757","03/01/25","Menu of the Day","Pork Sinigang","75","1","21.43","53.57","Actual Sales","Mar-25","Foods"
"47758","03/01/25","Add-Ons","Rice: Plain","25","1","7.14","17.86","Actual Sales","Mar-25","Foods"
"47758","03/01/25","Add-Ons","Rice: Half Plain","15","1","-","15","Actual Sales","Mar-25","Foods"
"47758","03/01/25","Menu of the Day","Pork Sinigang","75","1","21.43","53.57","Actual Sales","Mar-25","Foods"
"47759","03/01/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47760","03/01/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47760","03/01/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47721","03/01/25","Platters and Pulutan","Tofu Cubes","150","1","-","150","Actual Sales","Mar-25","Foods"
"47722","03/01/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47723","03/01/25","Noodles","LM Chilimansi w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47724","03/01/25","Add-Ons","Toasted Bread w/ Butter and Sugar","15","1","-","15","Actual Sales","Mar-25","Foods"
"47725","03/01/25","Add-Ons","Hotdog 1pc","50","1","-","50","Actual Sales","Mar-25","Foods"
"47726","03/01/25","Add-Ons","Toasted Bread","10","1","-","10","Actual Sales","Mar-25","Foods"
"47726","03/01/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47727","03/01/25","Noodles","LM Calamansi w/ Egg","55","2","-","110","Actual Sales","Mar-25","Foods"
"47728","03/01/25","Add-Ons","Toasted Bread w/ Butter and Sugar","15","3","4.29","40.71","Actual Sales","Mar-25","Foods"
"47729","03/01/25","Add-Ons","Hotdog 1pc","50","1","-","50","Actual Sales","Mar-25","Foods"
"47730","03/01/25","Noodles","LM Chilimansi w/ Egg","55","2","15.71","94.29","Actual Sales","Mar-25","Foods"
"47731","03/01/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47732","03/01/25","Add-Ons","Egg","15","3","-","45","Actual Sales","Mar-25","Foods"
"47733","03/01/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"47734","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47734","03/01/25","Silog","Hungariansilog","140","1","40.00","100","Actual Sales","Mar-25","Foods"
"47735","03/01/25","Add-Ons","Rice: Plain","25","2","-","50","Actual Sales","Mar-25","Foods"
"47736","03/01/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Mar-25","Foods"
"47737","03/01/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Mar-25","Foods"
"47738","03/01/25","Add-Ons","Toasted Bread","10","3","-","30","Actual Sales","Mar-25","Foods"
"47739","03/01/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Mar-25","Foods"
"47740","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47740","03/01/25","Silog","Sisigsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47661","03/01/25","Noodles","LM Calamansi w/ Egg","55","2","-","110","Actual Sales","Mar-25","Foods"
"47661","03/01/25","Noodles","LM Calamansi","50","1","-","50","Actual Sales","Mar-25","Foods"
"47661","03/01/25","SW and Pasta","Clubhouse","150","1","-","150","Actual Sales","Mar-25","Foods"
"47662","03/01/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Mar-25","Foods"
"47663","03/01/25","Add-Ons","Toasted Bread w/ Butter and Sugar","15","1","-","15","Actual Sales","Mar-25","Foods"
"47663","03/01/25","SW and Pasta","Tuna Sandwich","100","1","-","100","Actual Sales","Mar-25","Foods"
"47664","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47664","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"47664","03/01/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47664","03/01/25","Silog","Sisigsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"47665","03/01/25","Add-Ons","Rice: Plain","25","1","7.14","17.86","Actual Sales","Mar-25","Foods"
"47665","03/01/25","Menu of the Day","Pork Sinigang","75","1","21.43","53.57","Actual Sales","Mar-25","Foods"
"47666","03/01/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"47666","03/01/25","Noodles","LM Calamansi w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"47667","03/01/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"47667","03/01/25","Menu of the Day","Pork Sinigang","75","1","-","75","Actual Sales","Mar-25","Foods"
"9981","03/01/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"9981","03/01/25","Silog","Spamsilog","140","2","-","280","Actual Sales","Mar-25","Foods"
"9981","03/01/25","Silog","Rice w/ Egg","-","2","-","-","Actual Sales","Mar-25","Foods"
"9982","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"9982","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"9982","03/01/25","Silog","Lechonsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"9982","03/01/25","Silog","Tocinosilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"9983","03/01/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"9983","03/01/25","Menu of the Day","Pork Sinigang","75","1","-","75","Actual Sales","Mar-25","Foods"
"9984","03/01/25","Add-Ons","Rice: Plain","25","2","-","50","Actual Sales","Mar-25","Foods"
"9984","03/01/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Mar-25","Foods"
"9984","03/01/25","Platters and Pulutan","Sisig","300","1","-","300","Actual Sales","Mar-25","Foods"
"9985","03/01/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"9986","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"9986","03/01/25","Silog","Spamsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"9987","03/01/25","Platters and Pulutan","Pansit Sisig","150","1","-","150","Actual Sales","Mar-25","Foods"
"9988","03/01/25","Platters and Pulutan","Sisig","300","2","-","600","Actual Sales","Mar-25","Foods"
"9989","03/01/25","Add-Ons","Rice: Plain","25","1","7.14","17.86","Actual Sales","Mar-25","Foods"
"9989","03/01/25","Menu of the Day","Pork Sinigang","75","1","21.43","53.57","Actual Sales","Mar-25","Foods"
"9990","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"9990","03/01/25","Silog","Tapasilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"9991","03/01/25","Noodles","Korean Noodles Mild w/ Egg","150","1","42.86","107.14","Actual Sales","Mar-25","Foods"
"9993","03/01/25","Add-Ons","Egg","15","3","-","45","Actual Sales","Mar-25","Foods"
"9994","03/01/25","Noodles","Korean Noodles Mild w/ Egg","150","1","42.86","107.14","Actual Sales","Mar-25","Foods"
"9995","03/01/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"9996","03/01/25","Platters and Pulutan","Pansit Sisig","150","1","42.86","107.14","Actual Sales","Mar-25","Foods"
"9997","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"9997","03/01/25","Silog","Spamsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"9998","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"9998","03/01/25","Silog","Longanisasilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"9999","03/01/25","Add-Ons","Egg","15","1","-","15","Actual Sales","Mar-25","Foods"
"9999","03/01/25","Noodles","LM Hot and Spicy w/ Egg","55","1","-","55","Actual Sales","Mar-25","Foods"
"9962","03/01/25","Custom","Rice w/ Egg","-","1","-","-","Actual Sales","Mar-25","Foods"
"9962","03/01/25","Silog","Spamsilog","140","1","-","140","Actual Sales","Mar-25","Foods"
"9963","03/01/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
"9964","03/01/25","Add-Ons","Rice: Plain","25","1","-","25","Actual Sales","Mar-25","Foods"
